,total_gain,total_income,total_get,total_use,num_bet,num_pass,num_hit,buy_hit_per,total_reward,n_episode
0,-55.68229531140657,-1591.3999999999999,1266.6000000000001,2858.0,520.0,1480.0,15.0,2.8846153846153846,-299882.9000000004,166
0,-22.601787487586876,-682.7999999999997,2338.2000000000003,3021.0,544.0,1456.0,22.0,4.044117647058823,-264591.78500000027,167
0,-25.25862068965516,-761.7999999999997,2254.2000000000003,3016.0,558.0,1442.0,17.0,3.046594982078853,-291070.00000000023,168
0,-1.180020113979225,-35.20000000000027,2947.7999999999997,2983.0,566.0,1434.0,29.0,5.123674911660777,-230516.9050000002,169
0,20.802448146888807,611.7999999999997,3552.7999999999997,2941.0,544.0,1456.0,35.0,6.4338235294117645,-199658.71000000017,170
0,-28.083194675540767,-843.9000000000001,2161.1,3005.0,564.0,1436.0,20.0,3.546099290780142,-274571.00500000035,171
0,-49.16112693890472,-1553.0,1606.0,3159.0,581.0,1419.0,18.0,3.098106712564544,-284397.02000000025,172
0,-37.17940619077701,-1177.1000000000001,1988.8999999999999,3166.0,557.0,1443.0,16.0,2.872531418312388,-295782.9450000003,173
0,-19.560283687943254,-551.5999999999999,2268.4,2820.0,536.0,1464.0,18.0,3.3582089552238807,-284978.6850000003,174
0,-64.21968977524533,-2028.6999999999998,1130.3000000000002,3159.0,563.0,1437.0,13.0,2.3090586145648313,-308938.83000000025,175
0,-16.78508617657404,-477.1999999999998,2365.8,2843.0,530.0,1470.0,23.0,4.339622641509433,-259936.21500000017,176
0,4.353140916808144,128.19999999999982,3073.2,2945.0,542.0,1458.0,28.0,5.166051660516605,-234777.44000000018,177
0,-48.0052151238592,-1472.8000000000002,1595.1999999999998,3068.0,552.0,1448.0,18.0,3.260869565217391,-284813.88000000024,178
0,-26.25783053082756,-796.4000000000001,2236.6,3033.0,569.0,1431.0,26.0,4.569420035149385,-245388.6450000003,179
0,-50.855991943605225,-1514.9999999999998,1464.0000000000002,2979.0,548.0,1452.0,24.0,4.37956204379562,-254949.8300000003,180
0,-28.94996476391826,-821.6000000000001,2016.3999999999999,2838.0,531.0,1469.0,22.0,4.143126177024483,-264959.76500000013,181
0,-13.403785488959002,-424.9000000000001,2745.1,3170.0,567.0,1433.0,27.0,4.761904761904762,-240690.9550000002,182
0,-10.91373801916933,-341.5999999999999,2788.4,3130.0,568.0,1432.0,28.0,4.929577464788732,-235491.92500000034,183
0,-20.167178437393375,-591.0999999999999,2339.9,2931.0,538.0,1462.0,25.0,4.646840148698884,-249590.3650000002,184
0,-9.238255033557053,-275.3000000000002,2704.7,2980.0,536.0,1464.0,19.0,3.544776119402985,-280709.0000000004,185
0,-3.622154264356098,-106.59999999999991,2836.4,2943.0,535.0,1465.0,28.0,5.233644859813085,-235716.05500000023,186
0,-31.42857142857143,-963.5999999999999,2102.4,3066.0,562.0,1438.0,22.0,3.9145907473309607,-265216.98000000033,187
0,-44.59038142620233,-1344.4,1670.6,3015.0,549.0,1451.0,18.0,3.278688524590164,-284576.4600000003,188
0,-35.24045261669022,-996.5999999999995,1831.4000000000005,2828.0,501.0,1499.0,17.0,3.3932135728542914,-290469.68000000034,189
0,-3.555770470664072,-110.29999999999973,2991.7000000000003,3102.0,556.0,1444.0,23.0,4.136690647482014,-259545.7500000003,190
0,1.1856204631870213,34.30000000000064,2927.3000000000006,2893.0,554.0,1446.0,27.0,4.873646209386282,-240844.24000000028,191
0,-62.14604591836735,-1948.9,1187.1,3136.0,561.0,1439.0,15.0,2.6737967914438503,-299257.3300000002,192
0,-36.05289588215602,-1076.9000000000003,1910.0999999999997,2987.0,539.0,1461.0,25.0,4.638218923933209,-249982.5200000003,193
0,-16.977660972404735,-516.8000000000002,2527.2,3044.0,543.0,1457.0,25.0,4.6040515653775325,-249500.04500000027,194
0,18.437988128709776,590.2000000000003,3791.2000000000003,3201.0,569.0,1431.0,29.0,5.0966608084358525,-230595.3600000003,195
0,-28.097244732576982,-866.7999999999997,2218.2000000000003,3085.0,557.0,1443.0,30.0,5.385996409335727,-224650.63500000018,196
0,-5.311402107952716,-166.29999999999973,2964.7000000000003,3131.0,551.0,1449.0,26.0,4.71869328493648,-244585.77000000025,197
0,-22.312760055478492,-643.5,2240.5,2884.0,506.0,1494.0,22.0,4.3478260869565215,-265574.0200000002,198
0,-41.01219914276294,-1243.8999999999999,1789.1000000000001,3033.0,577.0,1423.0,22.0,3.8128249566724435,-264763.93500000023,199
0,-28.876874782002076,-827.8999999999996,2039.1000000000004,2867.0,538.0,1462.0,26.0,4.83271375464684,-245358.68000000023,200
0,-15.848010437051514,-485.89999999999964,2580.1000000000004,3066.0,560.0,1440.0,23.0,4.107142857142857,-260645.0150000001,201
0,-62.09539473684211,-1887.7,1152.3,3040.0,561.0,1439.0,20.0,3.5650623885918007,-274610.82000000024,202
0,-28.174732055862307,-867.5000000000005,2211.4999999999995,3079.0,579.0,1421.0,26.0,4.490500863557859,-244828.58500000017,203
0,-22.061626429479034,-694.5,2453.5,3148.0,592.0,1408.0,24.0,4.054054054054054,-255651.30500000028,204
0,-22.41640813512582,-650.3000000000002,2250.7,2901.0,539.0,1461.0,20.0,3.710575139146568,-275064.6900000003,205
0,-3.663849154746444,-112.70000000000073,2963.2999999999993,3076.0,561.0,1439.0,26.0,4.634581105169341,-245217.0600000003,206
0,-27.215394566623544,-841.5,2250.5,3092.0,562.0,1438.0,22.0,3.9145907473309607,-265346.4800000002,207
0,-22.636916835699793,-669.5999999999999,2288.4,2958.0,551.0,1449.0,29.0,5.263157894736842,-230358.93500000023,208
0,-44.82197355035606,-1321.8000000000002,1627.1999999999998,2949.0,557.0,1443.0,24.0,4.308797127468582,-254873.1450000003,209
0,-11.295045045045029,-300.89999999999964,2363.1000000000004,2664.0,493.0,1507.0,18.0,3.6511156186612577,-284982.9700000003,210
0,-39.60972269770626,-1157.0,1764.0,2921.0,533.0,1467.0,26.0,4.878048780487805,-245029.8250000002,211
0,5.854776172012706,166.10000000000036,3003.1000000000004,2837.0,524.0,1476.0,31.0,5.916030534351145,-221367.1250000003,212
0,-27.93537414965988,-821.3000000000002,2118.7,2940.0,542.0,1458.0,24.0,4.428044280442804,-254803.72500000027,213
0,-13.893055102706242,-426.10000000000036,2640.8999999999996,3067.0,555.0,1445.0,19.0,3.423423423423423,-280188.7000000002,214
